land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
205,182,3,4,1,1,1,0,21,2899000,181069
255,243,4,4,1,1,1,1,17,13000000,215751
304,270,4,5,1,1,1,1,21,4133000,244839
182,160,2,2,0,0,1,0,14,6100000,130237
307,286,4,5,1,1,1,1,4,6090000,255094
125,107,2,2,0,1,0,1,19,4070000,88005
182,177,2,1,0,0,0,0,20,3800000,116425
566,488,7,7,1,1,1,1,9,3779999,431578
256,233,4,2,1,1,0,1,21,4000000,218494
343,300,5,3,1,1,1,1,2,2288000,288076
218,202,3,3,1,0,0,0,1,8820000,140124
164,163,3,3,0,0,0,1,16,4000000,123944
167,159,3,2,1,1,1,0,1,3725000,117403
326,299,5,4,1,1,1,1,13,6100000,257581
328,323,5,5,0,1,1,1,6,3090000,286441
320,282,6,6,1,1,1,1,1,3199000,304855
240,210,5,3,1,1,1,1,2,2549000,226802
203,200,3,4,1,0,1,0,9,5263000,162074
331,299,5,3,1,1,1,1,7,5238000,311313
130,112,1,2,1,0,0,0,15,5248000,85673
528,484,7,8,1,1,1,1,18,5301000,404984
254,249,5,5,1,1,1,1,2,4916000,230150
278,262,4,3,0,1,1,0,11,7077000,221619
195,194,4,2,1,0,1,1,14,7053000,131331
107,97,1,1,1,0,0,0,1,6768000,70753
197,176,4,4,1,1,1,1,17,5937000,188162
280,255,4,3,1,1,1,1,10,5320000,227408
124,123,1,2,1,0,0,0,19,2848000,73492
281,271,4,5,1,1,1,1,20,2900000,221321
239,234,3,2,1,0,1,0,1,4500000,173067
253,248,4,3,1,1,1,1,21,2288000,210825
102,99,1,1,1,0,0,0,11,5340000,68266
323,283,5,4,1,1,1,1,7,5030000,265222
166,157,2,3,0,1,0,0,1,13400000,136777
301,298,6,7,1,1,1,1,9,5322000,278254
248,242,4,3,1,1,1,0,12,3859000,199657
186,186,3,1,1,0,0,1,5,5814000,138582
285,284,5,2,1,1,1,1,21,7000000,210318
335,305,5,5,1,1,1,1,14,7000000,259909
262,252,5,3,1,1,1,1,13,4813000,222899
120,104,1,1,0,0,0,0,1,3900000,79769
572,523,7,5,1,1,1,1,5,4050000,459856
100,92,1,2,0,0,0,0,4,4700000,53295
135,116,1,1,0,0,0,0,9,9359000,74426
231,208,4,3,1,1,0,1,9,120000000,217826
220,216,4,2,1,1,1,1,6,6300000,184168
291,262,4,3,1,1,1,1,5,3110000,269946
281,263,5,4,1,1,1,1,18,3335000,227872
203,176,4,4,1,1,1,0,10,4050000,178786
436,405,7,8,1,1,1,1,19,3260000,396899
216,213,3,3,1,0,0,1,15,2288000,176814
234,230,4,5,1,1,1,1,13,3859000,190652
128,127,1,2,0,0,0,0,3,3261999,83347
114,109,1,2,1,0,0,0,10,5106000,100557
320,318,5,5,1,0,1,0,11,5077000,231120
221,188,3,3,1,0,0,0,4,5058000,153235
297,278,4,4,1,1,1,0,16,4650000,246672
211,196,4,5,1,1,1,1,19,3700000,153837
105,95,1,2,1,1,0,0,16,3900000,66279
126,122,2,2,0,0,0,0,1,3427000,87588
201,173,4,5,1,1,1,0,9,4864000,193927
274,256,4,3,1,1,0,1,10,2745000,232699
220,206,4,4,0,1,1,1,5,5187000,199359
192,182,4,3,1,1,1,1,18,13000000,165613
214,193,4,3,1,1,1,0,16,2536000,168123
298,277,4,5,1,1,1,1,8,270000000,236278
302,287,5,3,1,1,1,1,13,6425000,253821
161,141,2,1,0,0,0,0,4,6917000,105808
174,160,3,3,1,1,1,0,19,9359000,155713
265,227,4,2,1,1,1,1,2,3086000,194080
236,229,4,5,1,1,1,1,4,8500000,196964
180,176,3,4,1,0,0,0,10,3859000,146738
249,234,4,2,1,1,1,1,14,2848000,194242
324,289,6,5,1,1,1,1,8,3869000,290058
119,118,1,2,0,0,1,0,15,4864000,88889
255,247,4,3,1,1,0,1,1,3106000,185321
305,291,4,3,1,1,1,0,6,6014000,243836
310,281,4,5,1,1,1,1,9,3100000,261909
184,182,3,4,1,0,1,0,8,3200000,121576
247,246,5,5,1,0,1,1,1,6500000,212976
157,146,3,1,1,1,0,0,3,3100000,135090
133,129,1,1,1,0,0,0,2,4492000,86156
209,197,3,3,1,1,0,1,3,4455000,177043
155,144,3,3,1,0,0,1,7,4220000,144837
490,418,7,6,0,1,1,1,18,5000000,374171
185,165,2,1,1,1,0,1,19,15200000,132039
310,269,4,5,1,1,1,0,17,9700000,240625
305,292,5,5,1,1,1,1,11,5803000,254621
150,131,3,4,0,1,1,0,6,5803000,145113
229,200,4,5,1,1,1,1,16,5883000,185230
248,224,4,2,1,1,0,1,18,5803000,187695
104,102,1,1,1,0,0,0,3,5883000,78341
262,246,5,4,1,1,1,1,15,7498999,222284
298,280,4,4,1,1,1,1,22,5803000,240792
235,230,3,1,1,0,1,0,21,5883000,150393
306,270,4,4,0,1,0,0,9,190000000,219790
340,291,5,5,1,1,1,0,5,3800000,340865
220,206,4,3,1,1,1,0,11,3100000,144037
175,150,3,2,0,1,1,0,12,3100000,127184
182,164,3,1,0,0,0,1,5,3946000,133826
248,214,5,5,1,1,1,1,16,4144000,233531
261,236,5,3,0,1,1,1,12,3806000,225377
198,194,4,5,0,1,0,1,22,6094000,143747
324,309,5,4,1,1,1,1,4,3950000,279694
230,210,3,1,0,0,0,1,11,6100000,164164
462,421,6,6,1,1,1,1,3,5700000,396225
201,196,4,5,1,1,1,1,18,5400000,171844
205,179,4,5,1,1,1,1,15,31000000,157308
195,194,3,3,0,0,0,1,15,4864000,143939
309,295,4,5,1,1,1,1,16,3100000,248555
190,186,4,4,1,0,1,1,4,8840000,173162
284,284,4,2,1,1,1,0,3,3859000,234014
287,274,4,3,1,1,1,1,10,3100000,211898
275,240,4,3,0,1,1,0,11,4950000,213438
354,310,5,2,1,1,1,1,3,17300000,305046
153,134,3,3,1,1,1,0,5,15000000,145517
160,160,3,4,0,0,0,0,21,2745000,102818
220,195,4,3,1,1,0,1,11,3261999,198341
186,171,2,3,0,1,0,1,22,5305000,140878
149,144,2,2,0,0,0,0,2,6917000,103781
211,200,3,3,1,1,0,1,21,3100000,147273
177,155,2,3,0,0,0,0,5,7545999,121225
161,156,2,3,1,0,1,0,4,3100000,129695
351,322,5,2,1,1,1,1,19,3335000,258874
272,252,4,3,1,1,1,1,16,4864000,226694
283,281,5,4,1,0,1,1,22,3859000,202777
210,192,3,4,1,1,1,0,4,12500000,173543
240,237,5,3,1,1,1,1,13,7300000,210014
437,425,6,6,1,1,1,1,5,11900000,310372
215,207,3,4,1,1,0,0,2,9300000,143788
227,220,4,2,1,1,0,1,15,3100000,179810
209,189,4,5,1,1,1,1,1,6800000,155880
290,265,4,4,1,1,1,1,8,2975000,237183
449,426,7,5,1,1,1,1,22,4000000,360259
110,104,1,2,0,1,0,0,7,2544000,85428
171,171,3,4,1,0,0,1,7,7155000,165549
303,285,4,4,0,1,1,1,15,8358000,201629
222,190,3,1,1,1,1,0,1,10900000,201319
284,249,4,2,1,1,1,1,4,39900000,247940
213,213,4,5,0,1,0,1,2,28300000,173587
216,186,4,3,1,1,1,1,8,39100000,185524
216,191,4,2,1,1,1,1,20,30900000,179958
111,105,1,1,0,0,0,1,4,41100000,78687
211,210,3,1,1,0,0,1,1,25800000,172459
243,229,4,2,1,1,1,1,5,49100000,233672
265,251,4,5,1,1,1,0,22,22200000,182197
503,456,7,8,1,1,1,1,8,22300000,420070
234,215,4,5,1,1,1,1,22,6075000,182166
192,174,4,4,1,1,1,1,22,5917000,186018
197,196,4,3,1,0,0,1,16,5040000,151069
280,265,5,2,1,1,1,1,9,6412000,253737
156,142,2,1,0,1,0,0,11,4905000,84227
214,204,4,5,1,1,1,1,12,7020000,197779
291,275,5,4,1,1,1,1,13,5535000,205910
190,185,3,3,0,0,1,0,11,5242000,124746
255,243,4,5,1,1,1,1,15,5152000,190331
196,196,4,2,1,0,1,1,12,5422000,156904
266,253,4,2,1,1,1,1,17,5175000,215081
273,266,5,5,1,1,1,1,4,5062000,209891
154,150,2,2,1,0,1,0,1,7155000,116593
216,193,4,4,1,1,1,1,16,5107000,165105
127,117,1,1,0,1,0,0,17,5040000,84303
238,213,3,3,1,0,1,0,9,6345000,152373
235,231,4,2,1,1,1,1,22,3030000,209281
145,135,1,2,0,0,0,0,15,5989000,61318
287,264,4,4,1,1,1,1,3,29000000,219809
197,184,3,1,0,1,1,0,18,5298000,152422
256,255,5,3,1,1,1,1,22,5273000,198453
199,175,3,4,1,0,0,1,11,7300000,132833
216,188,4,5,1,1,1,1,15,3779999,174047
123,106,2,2,0,0,1,0,2,4237000,101299
608,540,8,8,1,1,1,1,5,4054000,486355
292,253,4,3,1,1,1,1,15,12000000,242201
123,110,1,1,1,0,0,0,14,3182000,89598
215,200,3,2,0,0,1,0,18,2851000,170935
162,149,3,4,1,1,1,0,4,9000000,133674
482,451,7,7,1,1,1,1,2,4237000,421715
148,143,1,1,0,0,1,0,1,4133000,115261
112,106,1,2,1,0,0,0,6,3650000,76727
185,177,2,2,0,1,0,0,16,3650000,120038
262,224,4,4,1,1,1,1,20,4600000,235567
468,448,7,7,1,1,1,1,17,4950000,357357
233,219,4,3,1,1,1,1,22,2524000,188836
255,237,5,2,1,1,1,1,15,2854000,204881
226,222,4,5,0,1,1,1,6,58000000,203885
126,125,2,3,1,0,0,0,1,2800000,84656
184,183,3,2,0,0,0,0,22,2288000,130044
436,407,6,6,1,1,1,1,6,4133000,357423
445,381,7,7,1,1,1,1,1,7445999,368681
307,304,4,4,1,0,1,1,14,2300000,249005
182,180,3,4,0,0,0,1,8,3030000,158900
247,219,4,2,1,1,1,1,3,3500000,212947
329,318,5,3,1,1,1,1,5,23000000,268029
131,116,1,2,0,1,0,1,12,3083000,111059
343,331,6,6,1,1,1,1,10,8009999,302928
198,189,4,5,1,1,1,1,15,3120000,192470
572,504,7,8,1,1,1,1,3,3300000,472340
243,216,5,4,1,1,1,1,5,2000000,217008
171,163,2,2,0,0,0,0,18,2900000,121058
177,168,3,2,0,1,0,0,15,5200000,104110
327,323,5,4,1,0,1,1,8,2288000,265939
215,208,4,5,1,1,1,1,20,17600000,149693
244,224,4,5,1,1,1,1,3,8400000,199208
169,157,2,3,0,1,0,1,2,8120000,113750
338,329,5,4,1,1,1,1,3,9600000,275082
109,103,1,2,1,1,0,0,10,7500000,76188
171,146,2,1,0,0,0,1,18,4578000,97592
213,196,4,2,0,1,1,1,11,8000000,172339
425,409,7,6,1,1,1,1,21,2288000,308761
190,163,2,1,1,1,0,0,7,3800000,103376
275,256,5,3,1,1,1,0,21,5520000,184489
249,233,4,4,1,1,1,1,21,20600000,212343
212,198,4,2,1,1,1,1,6,3800000,195525
230,224,3,3,0,1,0,1,9,6000000,165106
185,162,2,1,0,1,1,0,19,5000000,126474
234,210,5,2,1,1,1,1,5,6800000,213208
423,422,7,8,1,1,1,1,12,4600000,356486
137,119,2,2,0,1,1,0,1,3500000,79894
173,159,3,3,1,1,0,0,22,6292000,115374
291,278,5,2,1,1,1,0,5,6500000,212501
237,202,3,4,0,1,1,0,2,3100000,207823
303,289,4,4,1,1,1,1,1,5950000,264957
123,118,1,2,0,0,0,0,4,10000000,87301
169,151,2,3,1,0,0,0,21,3850000,84479
298,262,4,3,1,1,1,1,18,4000000,224957
250,239,4,4,0,1,0,1,13,4240000,179020
190,186,4,3,1,1,1,0,3,2848000,156344
136,119,1,2,0,1,0,0,6,3484000,78766
162,148,3,2,0,1,1,0,6,3100000,121027
297,278,5,3,1,1,0,1,18,3806000,211519
471,413,7,5,1,1,1,1,18,3800000,377323
145,127,2,2,0,0,1,0,2,8120000,72141
307,294,4,4,1,1,1,1,5,3900000,241911
234,228,5,5,1,1,1,1,12,3100000,191498
181,160,2,3,0,0,0,1,18,3180000,107504
421,403,6,7,1,1,1,1,20,3045000,331830
260,245,5,2,1,1,1,1,17,3484000,190587
349,335,5,5,1,1,1,0,3,13000000,249710
360,341,5,3,1,1,1,1,17,5664000,283059
121,114,1,2,1,0,0,0,2,6816000,113854
174,155,2,1,0,1,0,1,19,7800000,132350
323,275,5,3,1,1,0,1,13,7823999,264192
194,192,3,3,1,0,0,1,2,5856000,146221
239,215,3,4,0,1,0,1,17,5112000,195369
209,202,3,4,1,1,0,0,1,10800000,138174
255,246,5,3,1,1,1,1,20,5856000,215669
141,122,1,2,1,1,0,0,19,5112000,85366
303,294,4,3,1,1,1,1,20,10800000,221294
130,121,1,2,0,0,1,0,1,7247000,84554
284,264,5,3,1,1,1,1,15,2950000,260422
269,260,4,2,1,1,1,1,5,4467000,247070
294,251,5,2,1,1,1,1,6,8120000,254532
598,522,7,7,1,1,1,1,9,19000000,438545
192,174,3,1,0,1,1,0,8,2900000,169806
252,246,4,5,1,1,1,1,16,31000000,206415
315,307,6,7,0,1,1,1,1,39000000,251963
124,107,1,2,1,1,0,0,7,20600000,108313
297,266,4,2,1,1,1,1,16,4600000,198839
384,381,6,7,1,1,0,1,14,3900000,298976
164,151,3,4,1,0,1,0,9,4850000,106746
166,156,3,3,1,1,0,1,7,9359000,108967
359,316,5,3,0,1,1,1,8,28300000,302214
101,91,1,2,0,1,0,0,16,23500000,73103
169,154,2,1,0,1,0,1,6,29900000,155469
209,196,3,2,0,1,0,0,1,5224000,152476
288,248,4,3,1,1,1,1,6,4645000,201925
461,401,7,7,1,1,1,1,6,5258000,377494
232,220,3,2,1,1,1,0,19,4695000,143420
310,294,4,3,1,1,1,0,5,6363000,197260
284,253,4,4,1,1,1,1,18,5157000,271217
218,198,4,2,1,1,1,0,19,4594000,122756
246,246,4,3,0,1,1,1,15,5145000,196309
173,148,3,3,1,1,0,0,8,4641000,84920
115,110,1,1,1,0,1,0,15,4636000,77063
267,235,4,4,1,1,1,1,13,5737000,233514
238,203,3,4,0,1,0,1,13,5733000,189281
250,233,5,4,1,1,1,1,2,6174000,196379
105,102,1,2,1,0,0,0,3,5124000,77712
107,92,1,2,1,1,0,0,22,4569000,68156
150,148,3,3,1,0,0,1,13,5115000,109343
283,258,4,5,1,1,0,0,7,4540000,212101
475,463,7,8,1,1,1,1,14,5569000,447616
184,180,2,3,0,0,0,0,19,4494000,127673
127,110,2,3,0,1,1,0,15,4485000,98713
264,240,5,2,1,1,1,1,5,5493000,255222
250,222,5,2,1,1,1,0,20,4880000,209879
289,272,5,3,1,1,1,1,18,5409000,210512
131,128,1,1,0,0,0,0,1,4809000,107279
281,266,4,2,1,1,1,0,11,6476000,160703
205,184,4,2,1,1,1,1,20,5355000,137836
326,313,5,4,1,1,1,1,2,4846000,272417
317,306,5,5,1,1,1,1,7,6489000,264731
304,266,4,2,1,1,1,1,17,4830000,258480
331,322,5,4,1,1,1,1,17,4737000,269839
572,508,7,8,1,1,1,1,16,4725000,460318
102,90,1,1,1,0,0,0,18,5271000,43308
506,469,7,8,1,1,1,1,10,5863000,405915
223,204,4,5,0,1,1,1,3,5888000,178647
318,284,5,2,1,1,1,1,15,4762000,281522
150,128,2,2,0,1,0,0,15,4057000,73455
303,290,5,2,0,1,1,1,1,12000000,235054
135,124,2,1,0,1,0,0,8,9300000,97411
367,346,6,7,1,1,0,1,22,3600000,275314
300,282,4,4,1,1,0,1,8,5800000,237348
203,201,4,4,1,1,1,1,5,5800000,191485
280,263,5,3,1,1,1,1,8,3600000,214968
111,97,1,2,1,0,0,0,16,4100000,78330
150,150,2,2,1,0,0,1,1,5200000,129103
180,160,3,2,0,1,0,0,9,3600000,157698
229,202,4,5,1,1,1,1,12,4479000,193798
203,190,3,3,1,1,0,0,17,3496000,129866
232,229,4,4,0,1,0,1,20,4050000,199753
240,207,4,3,1,1,1,0,7,8700000,174988
276,262,5,3,0,1,0,1,3,4864000,231170
499,458,7,4,1,1,1,1,15,5400000,384757
348,322,5,4,1,1,1,1,19,3613000,287161
142,123,1,1,0,1,0,0,15,4133000,116012
123,116,2,1,0,0,1,0,10,7840000,95315
269,255,4,4,1,1,1,0,18,3217000,193770
166,164,3,4,1,0,0,0,21,42500000,124126
180,162,3,1,0,1,1,0,1,15000000,135256
214,207,3,2,0,1,1,0,14,5400000,170122
175,156,3,4,1,1,1,0,4,4864000,109291
120,112,1,2,0,1,0,0,11,6900000,75485
284,249,4,3,1,1,0,1,7,6900000,229046
179,170,2,1,0,0,0,1,13,6900000,154257
223,200,3,1,1,1,1,0,16,6900000,190816
226,195,3,2,1,1,0,0,2,17300000,165930
588,517,7,5,1,1,1,1,14,7900000,479500
335,298,5,4,1,1,1,1,19,9318000,274836
247,223,5,2,0,1,1,1,5,3800000,202588
141,136,1,2,0,0,0,0,8,4864000,57516
237,223,3,1,0,1,0,1,6,6500000,187134
304,271,5,3,1,1,1,1,19,4160000,217633
256,226,4,2,1,1,1,1,7,26500000,231496
288,249,4,3,1,1,1,1,14,11100000,248685
296,291,5,4,1,0,1,0,9,3878000,238801
335,320,5,3,1,1,1,1,21,7500000,234413
229,224,3,4,1,0,0,1,12,3500000,140565
413,388,6,7,1,1,1,1,8,3859000,324285
173,167,3,1,1,0,0,0,12,4900000,115256
314,278,5,2,1,1,1,1,22,3725000,246595
146,128,1,2,0,1,0,0,17,3859000,92227
310,296,5,2,1,1,1,1,13,8200000,236052
419,403,7,6,1,1,1,1,16,5800000,336486
212,187,3,3,0,0,0,1,21,3030000,153087
309,277,4,2,1,1,0,1,18,2850000,232734
260,245,4,3,1,1,1,1,8,9700000,223022
287,285,4,4,1,1,1,1,20,4100000,213031
207,196,3,4,1,1,0,0,17,5460000,169977
222,201,4,3,1,1,1,1,8,23000000,202848
217,207,3,1,1,1,0,0,18,8083000,131222
379,372,6,7,1,1,1,1,13,15000000,325602
133,121,1,1,0,1,0,0,6,3000000,86942
257,250,4,5,0,1,1,1,10,8358000,181138
137,135,1,2,0,0,0,0,11,10900000,101420
174,164,2,2,0,1,0,1,15,18500000,150290
235,234,3,3,1,0,0,0,7,18600000,145951
201,191,4,4,1,1,1,0,14,3600000,145997
220,213,4,5,1,1,1,1,4,5600000,164806
149,130,1,1,1,1,0,0,10,3900000,87181
243,218,5,3,1,1,1,1,3,2975000,206824
302,292,4,5,1,1,1,1,9,4800000,250092
287,287,4,2,0,1,1,0,9,12900000,193939
463,412,7,6,1,1,1,1,9,7000000,360024
190,186,2,2,0,0,0,1,6,3859000,153236
264,238,4,5,1,1,1,1,12,5200000,191536
356,338,5,5,1,1,1,1,17,4402000,310739
357,317,5,5,1,1,1,1,15,27799999,302733
286,249,4,3,0,1,1,1,17,7840000,218009
238,204,5,2,1,1,1,1,2,8120000,171167
153,137,3,1,1,0,0,1,2,8400000,143221
201,173,3,3,0,1,1,0,14,8400000,144447
323,275,5,2,0,1,1,1,20,8400000,225547
182,159,3,4,1,1,0,0,17,7840000,98704
264,236,4,2,1,1,1,1,13,8120000,208255
296,296,4,3,0,0,1,1,2,4000000,230813
208,207,4,3,1,1,1,1,12,5544000,182765
454,403,7,4,1,1,1,1,9,6148000,340697
173,155,3,3,1,1,1,0,17,7245999,129115
212,207,4,2,1,1,1,0,3,5622000,169381
253,225,4,5,1,1,1,1,11,5297000,193906
330,321,5,3,1,1,0,1,1,5343000,294062
212,207,3,2,0,0,1,0,19,5780000,121382
214,204,4,5,1,1,1,1,4,4356000,178459
273,246,4,4,1,1,1,0,2,4547000,194307
245,219,4,2,1,1,1,1,9,6375000,192335
147,143,1,2,0,0,0,0,19,8900000,98226
232,199,4,4,1,1,0,0,1,2310000,145455
177,156,3,1,0,1,0,1,22,5580000,164396
622,598,8,9,1,1,1,1,12,23000000,434857
172,171,2,1,0,0,0,0,1,11000000,111585
232,226,3,4,1,0,1,0,1,5352000,130677
272,233,4,5,1,1,1,1,10,9900000,214299
335,313,5,5,1,1,1,1,19,12600000,266189
240,214,3,3,1,1,0,0,19,3800000,155645
344,299,5,2,1,1,1,1,3,6200000,300029
214,207,4,4,0,1,1,1,18,3850000,186804
533,526,7,6,1,1,1,1,20,12800000,398868
183,176,3,1,1,1,0,0,9,21100000,154123
140,134,2,2,1,1,0,0,3,4328000,78408
345,307,5,5,1,1,1,1,15,4500000,265732
143,128,1,1,0,0,0,0,8,4500000,75473
201,197,4,4,1,1,1,1,16,3800000,154662
256,219,4,2,1,1,1,1,15,4500000,238339
196,167,3,4,1,0,0,0,1,5500000,114095
341,313,6,6,1,0,1,1,1,3400000,306655
246,212,4,2,0,1,1,1,20,5200000,210669
411,397,6,5,1,1,1,1,5,2848000,345188
284,258,4,4,0,1,0,1,6,3265000,213575
441,426,6,6,1,1,1,1,5,3047000,345716
173,160,2,2,0,1,0,1,12,19000000,126209
286,263,4,4,1,1,1,0,11,5526000,211771
600,554,7,6,1,1,1,1,3,3761999,520515
295,266,4,3,1,1,1,1,22,3564000,242931
285,269,5,4,1,1,1,1,22,3024000,201569
339,337,5,2,1,1,1,1,20,3510000,260765
156,150,3,2,1,0,0,0,9,3060000,96177
138,128,2,1,0,1,0,0,22,5634000,69279
315,303,6,4,1,1,1,1,7,16100000,261183
454,444,7,8,1,1,1,1,1,17200000,366375
277,275,5,2,1,1,1,1,17,22799999,177926
198,198,3,4,1,0,0,1,11,29300000,160461
231,197,4,4,1,1,1,1,7,23000000,205700
230,205,4,5,0,1,1,1,17,23000000,164836
384,347,6,4,1,1,1,1,15,7500000,294962
131,117,1,1,1,0,0,0,4,8960000,83143
130,112,2,2,0,0,0,0,7,6400000,80374
171,161,3,1,1,0,0,0,11,3200000,78530
266,242,5,3,1,1,1,1,10,4300000,244155
181,167,3,4,0,1,0,0,2,13899999,95198
230,203,4,4,1,1,0,1,19,9500000,199227
104,102,1,1,1,0,1,0,7,8400000,60368
265,264,4,5,0,1,0,1,22,8120000,201119
290,259,4,5,1,1,1,1,3,7840000,241536
304,280,5,5,1,1,1,1,20,8400000,221856
320,300,6,5,1,1,1,1,21,13799999,274144
511,471,7,4,1,1,1,1,18,4133000,387596
336,304,5,4,1,1,1,1,17,2745000,251684
176,152,3,1,0,1,1,0,4,14300000,155128
192,189,3,1,1,0,0,1,15,12000000,107134
197,187,3,1,0,1,0,1,20,4133000,154957
106,103,1,2,0,0,1,0,19,2899000,36149
185,179,3,4,0,1,0,0,16,2899000,110537
262,236,4,3,1,1,1,1,15,23000000,258130
129,122,1,1,0,1,0,0,17,23100000,56191
128,113,1,1,0,1,0,0,15,9513000,77715
240,212,5,5,1,1,1,1,15,23400000,191752
165,150,3,2,0,1,1,0,16,10600000,115835
347,301,5,2,1,1,1,1,11,12700000,299669
188,162,2,3,0,1,0,0,8,18800000,97652
240,225,3,4,1,0,1,0,20,12300000,152483
290,252,4,5,1,1,1,1,9,10800000,252470
203,197,3,1,1,1,0,0,20,8499000,119424
232,219,5,5,1,1,1,1,19,10100000,212145
120,120,2,1,0,0,1,0,17,32799999,80493
166,150,3,3,0,1,0,0,11,10100000,121476
121,106,2,1,0,1,0,0,16,24300000,71858
158,144,2,1,1,1,0,0,3,8256000,102421
211,211,3,4,1,0,0,1,12,33900000,148853
178,152,3,3,0,0,0,1,22,23100000,93378
176,158,3,1,0,0,1,0,4,8460000,115905
222,218,4,4,1,1,1,1,14,23500000,184521
568,495,7,5,1,1,1,1,20,40500000,444566
168,144,3,1,0,1,1,0,18,41100000,117525
157,154,3,1,0,0,0,0,15,20900000,102180
560,524,7,8,1,1,1,1,11,28400000,412904
276,240,4,5,1,1,1,0,21,25000000,196557
298,275,5,3,0,1,1,1,8,28200000,233436
216,201,4,2,1,1,0,1,19,30500000,180812
345,317,6,6,1,1,1,1,5,25299999,308231
287,245,4,3,1,1,1,1,9,90200000,251795
347,308,5,5,1,1,1,1,18,43300000,289087
133,126,1,1,0,0,0,0,4,89800000,86465
456,415,6,7,1,1,1,1,6,18600000,387223
319,300,6,4,1,1,1,1,7,39000000,273262
294,261,5,3,1,1,1,1,21,20400000,251870
330,312,5,4,1,1,1,1,10,9513000,256308
275,272,4,3,0,1,1,0,12,23400000,168541
207,203,3,1,0,0,1,0,12,10600000,133030
690,620,8,5,1,1,1,1,20,12700000,514263
115,113,1,1,0,0,0,0,21,13400000,32622
119,111,1,1,1,0,0,0,4,39000000,79437
242,214,4,5,1,1,1,0,4,20400000,234023
124,120,2,2,0,0,1,0,19,13400000,88253
209,179,3,2,1,1,0,1,5,12500000,154845
162,139,2,2,0,1,0,0,15,8485000,81976
360,320,5,5,1,1,1,1,6,12500000,272825
294,286,4,5,0,1,1,1,11,13300000,230984
321,302,5,5,1,1,1,1,4,13300000,274320
126,121,1,1,0,0,0,0,17,10600000,71224
121,117,1,1,0,0,0,0,10,13300000,73298
137,130,1,1,1,1,1,0,11,12400000,91881
206,178,4,2,1,1,1,1,16,13100000,156178
450,428,6,4,1,1,1,1,5,13200000,345279
104,97,1,1,0,1,1,0,6,11399999,84149
169,154,3,2,1,1,0,1,19,13200000,123487
184,177,3,2,1,1,0,1,9,13100000,144582
282,241,5,2,1,1,1,1,16,12900000,243866
224,200,3,2,0,1,0,0,3,13700000,136711
223,203,3,4,1,0,0,0,18,12800000,171081
275,268,5,3,1,1,1,1,22,12800000,228953
195,173,3,2,0,1,0,0,12,10100000,139222
391,345,6,4,1,1,1,0,11,10000000,280183
224,195,3,4,1,0,0,0,7,12800000,171893
235,219,5,3,1,1,1,1,6,11000000,215498
567,497,7,6,1,1,1,1,18,12900000,403428
447,407,7,8,1,1,1,1,1,12400000,354269
114,101,1,2,1,0,0,0,15,11900000,45511
303,296,5,2,1,1,0,1,1,8306000,208506
286,278,5,2,1,1,1,1,21,13799999,237379
395,343,6,4,1,1,1,1,1,18500000,305804
178,159,3,1,0,1,0,0,21,9486000,123484
141,126,1,2,0,0,0,0,14,13600000,50801
189,178,2,2,0,1,0,1,5,14500000,112341
231,219,3,3,1,1,0,1,16,12700000,196386
235,203,5,2,1,1,1,1,13,12700000,242058
142,127,2,2,0,1,1,0,21,14700000,69054
311,274,5,3,1,1,1,1,15,9100000,214013
181,179,2,3,0,0,0,1,14,10900000,156367
243,216,4,5,1,1,1,1,3,18600000,218014
237,226,3,1,1,0,0,0,16,9996000,189182
110,104,1,2,0,1,0,0,20,8789000,72685
124,114,1,1,0,0,0,0,6,12600000,88750
239,209,3,3,1,1,0,0,6,12000000,143327
261,259,5,4,1,0,0,1,13,13500000,196076
288,248,5,3,0,1,1,1,9,12600000,192431
160,158,2,2,0,0,0,0,4,14900000,76074
184,168,3,1,1,1,0,1,10,11600000,107555
348,318,5,5,1,1,1,0,6,8403000,244086
279,262,4,2,0,1,1,1,13,13500000,187449
289,261,4,3,1,1,1,0,7,11600000,223966
353,328,6,5,1,1,1,1,17,10900000,259226
121,112,1,1,1,0,0,0,12,9933000,60059
295,265,4,4,1,1,1,1,21,10900000,229602
291,288,4,3,1,1,1,1,11,13500000,265357
223,222,3,4,0,0,1,0,2,9451000,167542
108,92,1,2,0,0,0,0,12,9912000,58223
231,204,5,4,1,1,1,0,3,9423000,167835
186,168,2,3,1,1,0,0,18,9758000,148459
300,260,4,5,1,1,1,0,14,12400000,248668
163,163,2,2,1,0,0,0,4,12800000,100549
304,270,4,3,0,1,0,1,10,9744000,213567
215,209,4,2,1,1,0,1,12,4837000,189145
229,199,3,2,0,0,0,0,14,5422000,144552
279,260,4,4,1,1,1,1,12,4882000,214305
135,132,1,1,1,0,0,0,12,7559999,119211
105,96,1,2,0,0,0,0,22,5782000,45288
146,146,1,2,1,0,0,1,21,5670000,69818
297,292,4,3,1,1,1,1,9,4815000,236204
180,176,3,4,0,0,0,0,9,4792000,143151
290,289,5,3,1,1,1,1,5,3329999,271404
388,356,6,5,1,1,1,1,18,4995000,330709
207,199,4,2,0,1,0,1,8,4725000,139883
319,311,5,3,1,1,1,1,19,7515000,210929
170,151,3,4,1,1,1,0,16,6906999,111434
