land_size_sqm,house_size_sqm,no_of_rooms,no_of_bathrooms,living_room,parking_space,front_garden,swimming_pool,house_age,Land_Rate_per_Acre,property_value
175,150,3,2,0,1,1,0,12,127184,3100000
182,164,3,1,0,0,0,1,5,133826,3946000
248,214,5,5,1,1,1,1,16,233531,4144000
261,236,5,3,0,1,1,1,12,225377,3806000
198,194,4,5,0,1,0,1,22,143747,6094000
324,309,5,4,1,1,1,1,4,279694,3950000
230,210,3,1,0,0,0,1,11,164164,6100000
462,421,6,6,1,1,1,1,3,396225,5700000
201,196,4,5,1,1,1,1,18,171844,5400000
205,179,4,5,1,1,1,1,15,157308,31000000
195,194,3,3,0,0,0,1,15,143939,4864000
309,295,4,5,1,1,1,1,16,248555,3100000
190,186,4,4,1,0,1,1,4,173162,8840000
284,284,4,2,1,1,1,0,3,234014,3859000
287,274,4,3,1,1,1,1,10,211898,3100000
275,240,4,3,0,1,1,0,11,213438,4950000
354,310,5,2,1,1,1,1,3,305046,17300000
153,134,3,3,1,1,1,0,5,145517,15000000
160,160,3,4,0,0,0,0,21,102818,2745000
220,195,4,3,1,1,0,1,11,198341,3261999
186,171,2,3,0,1,0,1,22,140878,5305000
149,144,2,2,0,0,0,0,2,103781,6917000
211,200,3,3,1,1,0,1,21,147273,3100000
177,155,2,3,0,0,0,0,5,121225,7545999
161,156,2,3,1,0,1,0,4,129695,3100000
351,322,5,2,1,1,1,1,19,258874,3335000
272,252,4,3,1,1,1,1,16,226694,4864000
283,281,5,4,1,0,1,1,22,202777,3859000
210,192,3,4,1,1,1,0,4,173543,12500000
240,237,5,3,1,1,1,1,13,210014,7300000
437,425,6,6,1,1,1,1,5,310372,11900000
215,207,3,4,1,1,0,0,2,143788,9300000
227,220,4,2,1,1,0,1,15,179810,3100000
209,189,4,5,1,1,1,1,1,155880,6800000
290,265,4,4,1,1,1,1,8,237183,2975000
449,426,7,5,1,1,1,1,22,360259,4000000
110,104,1,2,0,1,0,0,7,85428,2544000
171,171,3,4,1,0,0,1,7,165549,7155000
303,285,4,4,0,1,1,1,15,201629,8358000
222,190,3,1,1,1,1,0,1,201319,10900000
284,249,4,2,1,1,1,1,4,247940,39900000
213,213,4,5,0,1,0,1,2,173587,28300000
216,186,4,3,1,1,1,1,8,185524,39100000
216,191,4,2,1,1,1,1,20,179958,30900000
111,105,1,1,0,0,0,1,4,78687,41100000
211,210,3,1,1,0,0,1,1,172459,25800000
243,229,4,2,1,1,1,1,5,233672,49100000
265,251,4,5,1,1,1,0,22,182197,22200000
503,456,7,8,1,1,1,1,8,420070,22300000
234,215,4,5,1,1,1,1,22,182166,6075000
192,174,4,4,1,1,1,1,22,186018,5917000
197,196,4,3,1,0,0,1,16,151069,5040000
280,265,5,2,1,1,1,1,9,253737,6412000
156,142,2,1,0,1,0,0,11,84227,4905000
214,204,4,5,1,1,1,1,12,197779,7020000
291,275,5,4,1,1,1,1,13,205910,5535000
190,185,3,3,0,0,1,0,11,124746,5242000
255,243,4,5,1,1,1,1,15,190331,5152000
196,196,4,2,1,0,1,1,12,156904,5422000
266,253,4,2,1,1,1,1,17,215081,5175000
273,266,5,5,1,1,1,1,4,209891,5062000
154,150,2,2,1,0,1,0,1,116593,7155000
216,193,4,4,1,1,1,1,16,165105,5107000
127,117,1,1,0,1,0,0,17,84303,5040000
238,213,3,3,1,0,1,0,9,152373,6345000
235,231,4,2,1,1,1,1,22,209281,3030000
145,135,1,2,0,0,0,0,15,61318,5989000
287,264,4,4,1,1,1,1,3,219809,29000000
197,184,3,1,0,1,1,0,18,152422,5298000
256,255,5,3,1,1,1,1,22,198453,5273000
199,175,3,4,1,0,0,1,11,132833,7300000
216,188,4,5,1,1,1,1,15,174047,3779999
123,106,2,2,0,0,1,0,2,101299,4237000
608,540,8,8,1,1,1,1,5,486355,4054000
292,253,4,3,1,1,1,1,15,242201,12000000
123,110,1,1,1,0,0,0,14,89598,3182000
215,200,3,2,0,0,1,0,18,170935,2851000
162,149,3,4,1,1,1,0,4,133674,9000000
482,451,7,7,1,1,1,1,2,421715,4237000
148,143,1,1,0,0,1,0,1,115261,4133000
112,106,1,2,1,0,0,0,6,76727,3650000
185,177,2,2,0,1,0,0,16,120038,3650000
262,224,4,4,1,1,1,1,20,235567,4600000
468,448,7,7,1,1,1,1,17,357357,4950000
233,219,4,3,1,1,1,1,22,188836,2524000
255,237,5,2,1,1,1,1,15,204881,2854000
226,222,4,5,0,1,1,1,6,203885,58000000
126,125,2,3,1,0,0,0,1,84656,2800000
184,183,3,2,0,0,0,0,22,130044,2288000
436,407,6,6,1,1,1,1,6,357423,4133000
445,381,7,7,1,1,1,1,1,368681,7445999
307,304,4,4,1,0,1,1,14,249005,2300000
182,180,3,4,0,0,0,1,8,158900,3030000
247,219,4,2,1,1,1,1,3,212947,3500000
329,318,5,3,1,1,1,1,5,268029,23000000
131,116,1,2,0,1,0,1,12,111059,3083000
343,331,6,6,1,1,1,1,10,302928,8009999
198,189,4,5,1,1,1,1,15,192470,3120000
572,504,7,8,1,1,1,1,3,472340,3300000
243,216,5,4,1,1,1,1,5,217008,2000000
171,163,2,2,0,0,0,0,18,121058,2900000
177,168,3,2,0,1,0,0,15,104110,5200000
327,323,5,4,1,0,1,1,8,265939,2288000
215,208,4,5,1,1,1,1,20,149693,17600000
244,224,4,5,1,1,1,1,3,199208,8400000
169,157,2,3,0,1,0,1,2,113750,8120000
338,329,5,4,1,1,1,1,3,275082,9600000
109,103,1,2,1,1,0,0,10,76188,7500000
171,146,2,1,0,0,0,1,18,97592,4578000
213,196,4,2,0,1,1,1,11,172339,8000000
425,409,7,6,1,1,1,1,21,308761,2288000
190,163,2,1,1,1,0,0,7,103376,3800000
275,256,5,3,1,1,1,0,21,184489,5520000
249,233,4,4,1,1,1,1,21,212343,20600000
212,198,4,2,1,1,1,1,6,195525,3800000
230,224,3,3,0,1,0,1,9,165106,6000000
185,162,2,1,0,1,1,0,19,126474,5000000
234,210,5,2,1,1,1,1,5,213208,6800000
423,422,7,8,1,1,1,1,12,356486,4600000
137,119,2,2,0,1,1,0,1,79894,3500000
173,159,3,3,1,1,0,0,22,115374,6292000
291,278,5,2,1,1,1,0,5,212501,6500000
237,202,3,4,0,1,1,0,2,207823,3100000
303,289,4,4,1,1,1,1,1,264957,5950000
123,118,1,2,0,0,0,0,4,87301,10000000
169,151,2,3,1,0,0,0,21,84479,3850000
298,262,4,3,1,1,1,1,18,224957,4000000
250,239,4,4,0,1,0,1,13,179020,4240000
190,186,4,3,1,1,1,0,3,156344,2848000
136,119,1,2,0,1,0,0,6,78766,3484000
162,148,3,2,0,1,1,0,6,121027,3100000
297,278,5,3,1,1,0,1,18,211519,3806000
471,413,7,5,1,1,1,1,18,377323,3800000
145,127,2,2,0,0,1,0,2,72141,8120000
307,294,4,4,1,1,1,1,5,241911,3900000
234,228,5,5,1,1,1,1,12,191498,3100000
181,160,2,3,0,0,0,1,18,107504,3180000
421,403,6,7,1,1,1,1,20,331830,3045000
260,245,5,2,1,1,1,1,17,190587,3484000
349,335,5,5,1,1,1,0,3,249710,13000000
360,341,5,3,1,1,1,1,17,283059,5664000
121,114,1,2,1,0,0,0,2,113854,6816000
174,155,2,1,0,1,0,1,19,132350,7800000
323,275,5,3,1,1,0,1,13,264192,7823999
194,192,3,3,1,0,0,1,2,146221,5856000
239,215,3,4,0,1,0,1,17,195369,5112000
209,202,3,4,1,1,0,0,1,138174,10800000
255,246,5,3,1,1,1,1,20,215669,5856000
141,122,1,2,1,1,0,0,19,85366,5112000
303,294,4,3,1,1,1,1,20,221294,10800000
130,121,1,2,0,0,1,0,1,84554,7247000
284,264,5,3,1,1,1,1,15,260422,2950000
269,260,4,2,1,1,1,1,5,247070,4467000
294,251,5,2,1,1,1,1,6,254532,8120000
598,522,7,7,1,1,1,1,9,438545,19000000
192,174,3,1,0,1,1,0,8,169806,2900000
252,246,4,5,1,1,1,1,16,206415,31000000
315,307,6,7,0,1,1,1,1,251963,39000000
124,107,1,2,1,1,0,0,7,108313,20600000
297,266,4,2,1,1,1,1,16,198839,4600000
384,381,6,7,1,1,0,1,14,298976,3900000
164,151,3,4,1,0,1,0,9,106746,4850000
166,156,3,3,1,1,0,1,7,108967,9359000
359,316,5,3,0,1,1,1,8,302214,28300000
101,91,1,2,0,1,0,0,16,73103,23500000
169,154,2,1,0,1,0,1,6,155469,29900000
209,196,3,2,0,1,0,0,1,152476,5224000
288,248,4,3,1,1,1,1,6,201925,4645000
461,401,7,7,1,1,1,1,6,377494,5258000
232,220,3,2,1,1,1,0,19,143420,4695000
310,294,4,3,1,1,1,0,5,197260,6363000
284,253,4,4,1,1,1,1,18,271217,5157000
218,198,4,2,1,1,1,0,19,122756,4594000
246,246,4,3,0,1,1,1,15,196309,5145000
173,148,3,3,1,1,0,0,8,84920,4641000
115,110,1,1,1,0,1,0,15,77063,4636000
267,235,4,4,1,1,1,1,13,233514,5737000
238,203,3,4,0,1,0,1,13,189281,5733000
250,233,5,4,1,1,1,1,2,196379,6174000
105,102,1,2,1,0,0,0,3,77712,5124000
107,92,1,2,1,1,0,0,22,68156,4569000
150,148,3,3,1,0,0,1,13,109343,5115000
283,258,4,5,1,1,0,0,7,212101,4540000
475,463,7,8,1,1,1,1,14,447616,5569000
184,180,2,3,0,0,0,0,19,127673,4494000
127,110,2,3,0,1,1,0,15,98713,4485000
264,240,5,2,1,1,1,1,5,255222,5493000
250,222,5,2,1,1,1,0,20,209879,4880000
289,272,5,3,1,1,1,1,18,210512,5409000
131,128,1,1,0,0,0,0,1,107279,4809000
281,266,4,2,1,1,1,0,11,160703,6476000
205,184,4,2,1,1,1,1,20,137836,5355000
326,313,5,4,1,1,1,1,2,272417,4846000
317,306,5,5,1,1,1,1,7,264731,6489000
304,266,4,2,1,1,1,1,17,258480,4830000
331,322,5,4,1,1,1,1,17,269839,4737000
572,508,7,8,1,1,1,1,16,460318,4725000
102,90,1,1,1,0,0,0,18,43308,5271000
506,469,7,8,1,1,1,1,10,405915,5863000
223,204,4,5,0,1,1,1,3,178647,5888000
318,284,5,2,1,1,1,1,15,281522,4762000
150,128,2,2,0,1,0,0,15,73455,4057000
303,290,5,2,0,1,1,1,1,235054,12000000
135,124,2,1,0,1,0,0,8,97411,9300000
367,346,6,7,1,1,0,1,22,275314,3600000
300,282,4,4,1,1,0,1,8,237348,5800000
203,201,4,4,1,1,1,1,5,191485,5800000
280,263,5,3,1,1,1,1,8,214968,3600000
111,97,1,2,1,0,0,0,16,78330,4100000
150,150,2,2,1,0,0,1,1,129103,5200000
180,160,3,2,0,1,0,0,9,157698,3600000
229,202,4,5,1,1,1,1,12,193798,4479000
203,190,3,3,1,1,0,0,17,129866,3496000
232,229,4,4,0,1,0,1,20,199753,4050000
240,207,4,3,1,1,1,0,7,174988,8700000
276,262,5,3,0,1,0,1,3,231170,4864000
499,458,7,4,1,1,1,1,15,384757,5400000
348,322,5,4,1,1,1,1,19,287161,3613000
142,123,1,1,0,1,0,0,15,116012,4133000
123,116,2,1,0,0,1,0,10,95315,7840000
269,255,4,4,1,1,1,0,18,193770,3217000
166,164,3,4,1,0,0,0,21,124126,42500000
180,162,3,1,0,1,1,0,1,135256,15000000
214,207,3,2,0,1,1,0,14,170122,5400000
175,156,3,4,1,1,1,0,4,109291,4864000
120,112,1,2,0,1,0,0,11,75485,6900000
284,249,4,3,1,1,0,1,7,229046,6900000
179,170,2,1,0,0,0,1,13,154257,6900000
223,200,3,1,1,1,1,0,16,190816,6900000
226,195,3,2,1,1,0,0,2,165930,17300000
588,517,7,5,1,1,1,1,14,479500,7900000
335,298,5,4,1,1,1,1,19,274836,9318000
247,223,5,2,0,1,1,1,5,202588,3800000
141,136,1,2,0,0,0,0,8,57516,4864000
237,223,3,1,0,1,0,1,6,187134,6500000
304,271,5,3,1,1,1,1,19,217633,4160000
256,226,4,2,1,1,1,1,7,231496,26500000
288,249,4,3,1,1,1,1,14,248685,11100000
296,291,5,4,1,0,1,0,9,238801,3878000
335,320,5,3,1,1,1,1,21,234413,7500000
229,224,3,4,1,0,0,1,12,140565,3500000
413,388,6,7,1,1,1,1,8,324285,3859000
173,167,3,1,1,0,0,0,12,115256,4900000
314,278,5,2,1,1,1,1,22,246595,3725000
146,128,1,2,0,1,0,0,17,92227,3859000
310,296,5,2,1,1,1,1,13,236052,8200000
419,403,7,6,1,1,1,1,16,336486,5800000
212,187,3,3,0,0,0,1,21,153087,3030000
309,277,4,2,1,1,0,1,18,232734,2850000
260,245,4,3,1,1,1,1,8,223022,9700000
287,285,4,4,1,1,1,1,20,213031,4100000
207,196,3,4,1,1,0,0,17,169977,5460000
222,201,4,3,1,1,1,1,8,202848,23000000
217,207,3,1,1,1,0,0,18,131222,8083000
379,372,6,7,1,1,1,1,13,325602,15000000
133,121,1,1,0,1,0,0,6,86942,3000000
257,250,4,5,0,1,1,1,10,181138,8358000
137,135,1,2,0,0,0,0,11,101420,10900000
174,164,2,2,0,1,0,1,15,150290,18500000
235,234,3,3,1,0,0,0,7,145951,18600000
201,191,4,4,1,1,1,0,14,145997,3600000
220,213,4,5,1,1,1,1,4,164806,5600000
149,130,1,1,1,1,0,0,10,87181,3900000
243,218,5,3,1,1,1,1,3,206824,2975000
302,292,4,5,1,1,1,1,9,250092,4800000
287,287,4,2,0,1,1,0,9,193939,12900000
463,412,7,6,1,1,1,1,9,360024,7000000
190,186,2,2,0,0,0,1,6,153236,3859000
264,238,4,5,1,1,1,1,12,191536,5200000
356,338,5,5,1,1,1,1,17,310739,4402000
357,317,5,5,1,1,1,1,15,302733,27799999
286,249,4,3,0,1,1,1,17,218009,7840000
238,204,5,2,1,1,1,1,2,171167,8120000
153,137,3,1,1,0,0,1,2,143221,8400000
201,173,3,3,0,1,1,0,14,144447,8400000
323,275,5,2,0,1,1,1,20,225547,8400000
182,159,3,4,1,1,0,0,17,98704,7840000
264,236,4,2,1,1,1,1,13,208255,8120000
296,296,4,3,0,0,1,1,2,230813,4000000
208,207,4,3,1,1,1,1,12,182765,5544000
454,403,7,4,1,1,1,1,9,340697,6148000
173,155,3,3,1,1,1,0,17,129115,7245999
212,207,4,2,1,1,1,0,3,169381,5622000
253,225,4,5,1,1,1,1,11,193906,5297000
330,321,5,3,1,1,0,1,1,294062,5343000
212,207,3,2,0,0,1,0,19,121382,5780000
214,204,4,5,1,1,1,1,4,178459,4356000
273,246,4,4,1,1,1,0,2,194307,4547000
245,219,4,2,1,1,1,1,9,192335,6375000
147,143,1,2,0,0,0,0,19,98226,8900000
232,199,4,4,1,1,0,0,1,145455,2310000
177,156,3,1,0,1,0,1,22,164396,5580000
622,598,8,9,1,1,1,1,12,434857,23000000
172,171,2,1,0,0,0,0,1,111585,11000000
232,226,3,4,1,0,1,0,1,130677,5352000
272,233,4,5,1,1,1,1,10,214299,9900000
335,313,5,5,1,1,1,1,19,266189,12600000
240,214,3,3,1,1,0,0,19,155645,3800000
344,299,5,2,1,1,1,1,3,300029,6200000
214,207,4,4,0,1,1,1,18,186804,3850000
533,526,7,6,1,1,1,1,20,398868,12800000
183,176,3,1,1,1,0,0,9,154123,21100000
140,134,2,2,1,1,0,0,3,78408,4328000
345,307,5,5,1,1,1,1,15,265732,4500000
143,128,1,1,0,0,0,0,8,75473,4500000
201,197,4,4,1,1,1,1,16,154662,3800000
256,219,4,2,1,1,1,1,15,238339,4500000
196,167,3,4,1,0,0,0,1,114095,5500000
341,313,6,6,1,0,1,1,1,306655,3400000
246,212,4,2,0,1,1,1,20,210669,5200000
411,397,6,5,1,1,1,1,5,345188,2848000
284,258,4,4,0,1,0,1,6,213575,3265000
441,426,6,6,1,1,1,1,5,345716,3047000
173,160,2,2,0,1,0,1,12,126209,19000000
286,263,4,4,1,1,1,0,11,211771,5526000
600,554,7,6,1,1,1,1,3,520515,3761999
295,266,4,3,1,1,1,1,22,242931,3564000
285,269,5,4,1,1,1,1,22,201569,3024000
339,337,5,2,1,1,1,1,20,260765,3510000
156,150,3,2,1,0,0,0,9,96177,3060000
138,128,2,1,0,1,0,0,22,69279,5634000
315,303,6,4,1,1,1,1,7,261183,16100000
454,444,7,8,1,1,1,1,1,366375,17200000
277,275,5,2,1,1,1,1,17,177926,22799999
198,198,3,4,1,0,0,1,11,160461,29300000
231,197,4,4,1,1,1,1,7,205700,23000000
230,205,4,5,0,1,1,1,17,164836,23000000
384,347,6,4,1,1,1,1,15,294962,7500000
131,117,1,1,1,0,0,0,4,83143,8960000
130,112,2,2,0,0,0,0,7,80374,6400000
171,161,3,1,1,0,0,0,11,78530,3200000
266,242,5,3,1,1,1,1,10,244155,4300000
181,167,3,4,0,1,0,0,2,95198,13899999
230,203,4,4,1,1,0,1,19,199227,9500000
104,102,1,1,1,0,1,0,7,60368,8400000
265,264,4,5,0,1,0,1,22,201119,8120000
290,259,4,5,1,1,1,1,3,241536,7840000
304,280,5,5,1,1,1,1,20,221856,8400000
320,300,6,5,1,1,1,1,21,274144,13799999
511,471,7,4,1,1,1,1,18,387596,4133000
336,304,5,4,1,1,1,1,17,251684,2745000
176,152,3,1,0,1,1,0,4,155128,14300000
192,189,3,1,1,0,0,1,15,107134,12000000
197,187,3,1,0,1,0,1,20,154957,4133000
106,103,1,2,0,0,1,0,19,36149,2899000
185,179,3,4,0,1,0,0,16,110537,2899000
262,236,4,3,1,1,1,1,15,258130,23000000
129,122,1,1,0,1,0,0,17,56191,23100000
128,113,1,1,0,1,0,0,15,77715,9513000
240,212,5,5,1,1,1,1,15,191752,23400000
165,150,3,2,0,1,1,0,16,115835,10600000
347,301,5,2,1,1,1,1,11,299669,12700000
188,162,2,3,0,1,0,0,8,97652,18800000
240,225,3,4,1,0,1,0,20,152483,12300000
290,252,4,5,1,1,1,1,9,252470,10800000
203,197,3,1,1,1,0,0,20,119424,8499000
232,219,5,5,1,1,1,1,19,212145,10100000
120,120,2,1,0,0,1,0,17,80493,32799999
166,150,3,3,0,1,0,0,11,121476,10100000
121,106,2,1,0,1,0,0,16,71858,24300000
158,144,2,1,1,1,0,0,3,102421,8256000
211,211,3,4,1,0,0,1,12,148853,33900000
178,152,3,3,0,0,0,1,22,93378,23100000
176,158,3,1,0,0,1,0,4,115905,8460000
222,218,4,4,1,1,1,1,14,184521,23500000
568,495,7,5,1,1,1,1,20,444566,40500000
168,144,3,1,0,1,1,0,18,117525,41100000
157,154,3,1,0,0,0,0,15,102180,20900000
560,524,7,8,1,1,1,1,11,412904,28400000
276,240,4,5,1,1,1,0,21,196557,25000000
298,275,5,3,0,1,1,1,8,233436,28200000
216,201,4,2,1,1,0,1,19,180812,30500000
345,317,6,6,1,1,1,1,5,308231,25299999
287,245,4,3,1,1,1,1,9,251795,90200000
347,308,5,5,1,1,1,1,18,289087,43300000
133,126,1,1,0,0,0,0,4,86465,89800000
456,415,6,7,1,1,1,1,6,387223,18600000
319,300,6,4,1,1,1,1,7,273262,39000000
294,261,5,3,1,1,1,1,21,251870,20400000
330,312,5,4,1,1,1,1,10,256308,9513000
275,272,4,3,0,1,1,0,12,168541,23400000
207,203,3,1,0,0,1,0,12,133030,10600000
690,620,8,5,1,1,1,1,20,514263,12700000
115,113,1,1,0,0,0,0,21,32622,13400000
119,111,1,1,1,0,0,0,4,79437,39000000
242,214,4,5,1,1,1,0,4,234023,20400000
124,120,2,2,0,0,1,0,19,88253,13400000
209,179,3,2,1,1,0,1,5,154845,12500000
162,139,2,2,0,1,0,0,15,81976,8485000
360,320,5,5,1,1,1,1,6,272825,12500000
294,286,4,5,0,1,1,1,11,230984,13300000
321,302,5,5,1,1,1,1,4,274320,13300000
126,121,1,1,0,0,0,0,17,71224,10600000
121,117,1,1,0,0,0,0,10,73298,13300000
137,130,1,1,1,1,1,0,11,91881,12400000
206,178,4,2,1,1,1,1,16,156178,13100000
450,428,6,4,1,1,1,1,5,345279,13200000
104,97,1,1,0,1,1,0,6,84149,11399999
169,154,3,2,1,1,0,1,19,123487,13200000
184,177,3,2,1,1,0,1,9,144582,13100000
282,241,5,2,1,1,1,1,16,243866,12900000
224,200,3,2,0,1,0,0,3,136711,13700000
223,203,3,4,1,0,0,0,18,171081,12800000
275,268,5,3,1,1,1,1,22,228953,12800000
195,173,3,2,0,1,0,0,12,139222,10100000
391,345,6,4,1,1,1,0,11,280183,10000000
224,195,3,4,1,0,0,0,7,171893,12800000
235,219,5,3,1,1,1,1,6,215498,11000000
567,497,7,6,1,1,1,1,18,403428,12900000
447,407,7,8,1,1,1,1,1,354269,12400000
114,101,1,2,1,0,0,0,15,45511,11900000
303,296,5,2,1,1,0,1,1,208506,8306000
286,278,5,2,1,1,1,1,21,237379,13799999
395,343,6,4,1,1,1,1,1,305804,18500000
178,159,3,1,0,1,0,0,21,123484,9486000
141,126,1,2,0,0,0,0,14,50801,13600000
189,178,2,2,0,1,0,1,5,112341,14500000
231,219,3,3,1,1,0,1,16,196386,12700000
235,203,5,2,1,1,1,1,13,242058,12700000
142,127,2,2,0,1,1,0,21,69054,14700000
311,274,5,3,1,1,1,1,15,214013,9100000
181,179,2,3,0,0,0,1,14,156367,10900000
243,216,4,5,1,1,1,1,3,218014,18600000
237,226,3,1,1,0,0,0,16,189182,9996000
110,104,1,2,0,1,0,0,20,72685,8789000
124,114,1,1,0,0,0,0,6,88750,12600000
239,209,3,3,1,1,0,0,6,143327,12000000
261,259,5,4,1,0,0,1,13,196076,13500000
288,248,5,3,0,1,1,1,9,192431,12600000
160,158,2,2,0,0,0,0,4,76074,14900000
184,168,3,1,1,1,0,1,10,107555,11600000
348,318,5,5,1,1,1,0,6,244086,8403000
279,262,4,2,0,1,1,1,13,187449,13500000
289,261,4,3,1,1,1,0,7,223966,11600000
353,328,6,5,1,1,1,1,17,259226,10900000
121,112,1,1,1,0,0,0,12,60059,9933000
295,265,4,4,1,1,1,1,21,229602,10900000
291,288,4,3,1,1,1,1,11,265357,13500000
223,222,3,4,0,0,1,0,2,167542,9451000
108,92,1,2,0,0,0,0,12,58223,9912000
231,204,5,4,1,1,1,0,3,167835,9423000
186,168,2,3,1,1,0,0,18,148459,9758000
300,260,4,5,1,1,1,0,14,248668,12400000
163,163,2,2,1,0,0,0,4,100549,12800000
304,270,4,3,0,1,0,1,10,213567,9744000
215,209,4,2,1,1,0,1,12,189145,4837000
229,199,3,2,0,0,0,0,14,144552,5422000
279,260,4,4,1,1,1,1,12,214305,4882000
135,132,1,1,1,0,0,0,12,119211,7559999
105,96,1,2,0,0,0,0,22,45288,5782000
146,146,1,2,1,0,0,1,21,69818,5670000
297,292,4,3,1,1,1,1,9,236204,4815000
180,176,3,4,0,0,0,0,9,143151,4792000
290,289,5,3,1,1,1,1,5,271404,3329999
388,356,6,5,1,1,1,1,18,330709,4995000
207,199,4,2,0,1,0,1,8,139883,4725000
319,311,5,3,1,1,1,1,19,210929,7515000
170,151,3,4,1,1,1,0,16,111434,6906999
441,430,6,5,1,1,1,1,8,328915,4837000
285,250,5,4,1,1,1,1,19,247977,5782000
257,247,4,3,1,1,1,1,18,199504,4995000
326,280,5,2,1,1,1,1,12,278120,4702000
153,135,3,2,1,1,0,1,15,94040,5805000
315,285,5,3,1,1,1,1,4,245424,4635000
224,222,3,1,1,0,0,1,19,170276,7581999
158,138,2,3,1,0,0,0,6,76472,6120000
277,253,5,2,1,1,1,1,10,231084,4657000
263,250,5,3,0,1,1,1,10,221692,4860000
278,275,5,3,1,0,1,1,17,212169,6615000
262,245,4,3,1,1,1,1,5,204264,11900000
204,198,4,5,1,1,1,1,3,171259,11900000
233,206,3,2,1,1,0,0,8,148191,5200000
247,215,5,5,0,1,1,1,12,215218,3000000
126,119,2,1,0,1,0,1,1,98338,2300000
221,199,3,4,1,1,0,1,10,157203,24800000
110,105,1,1,1,0,0,0,19,56579,5073000
258,230,5,5,1,1,1,1,15,209586,5323000
190,187,2,3,0,0,0,0,3,114603,5004000
192,190,3,4,0,0,0,1,2,147339,4550000
333,313,5,3,1,1,1,1,22,266282,16000000
100,88,1,1,0,1,0,0,13,71879,5000000
319,313,5,3,1,1,1,1,4,271251,9359000
352,329,5,4,1,1,1,1,13,293761,3030000
270,255,5,2,1,1,1,1,13,205987,6200000
253,240,4,4,1,1,1,0,22,182647,4800000
310,272,5,4,1,1,1,1,1,244030,49200000
245,216,4,5,1,1,1,0,14,201654,8218000
192,177,4,4,1,1,1,1,15,134226,8039000
458,458,7,4,1,1,1,1,15,372495,5868000
201,200,3,2,0,0,0,0,5,139150,6021000
134,125,1,1,0,1,0,0,10,87376,8137000
294,261,4,2,1,1,1,1,21,242695,35900000
284,262,4,4,1,1,1,1,15,204056,5222000
178,163,3,4,0,1,0,0,7,146575,5000000
280,274,4,5,1,1,1,0,20,198952,59000000
259,250,5,4,1,1,1,1,17,215738,24500000
336,316,5,4,1,1,1,0,2,265670,2922000
277,266,4,4,1,1,0,0,22,157562,10000000
238,232,3,3,1,0,0,1,8,176964,4900000
203,199,3,3,1,0,1,0,11,133744,5544000
183,159,3,4,1,1,0,1,15,137808,3200000
160,136,2,1,1,1,0,0,8,97900,17500000
198,171,4,5,1,1,1,1,11,171441,10500000
354,302,6,6,1,1,1,1,6,260442,11000000
559,503,7,8,1,1,1,1,16,435010,2899000
207,204,3,1,1,0,1,0,10,141657,2899000
216,189,3,1,1,1,0,0,8,170280,2899000
172,155,3,2,1,0,0,0,9,71627,5814000
187,160,3,4,0,0,1,0,7,140723,5273000
241,238,4,2,1,1,1,1,20,195962,5612000
176,159,3,4,1,1,1,0,7,111750,6597000
175,149,3,3,1,1,0,1,14,130836,5487000
267,264,4,5,1,0,0,1,7,214450,5244000
248,213,4,2,1,1,1,1,15,237451,7468000
132,129,1,2,1,0,0,0,2,96320,5424000
151,138,3,4,1,1,0,0,20,129927,7925000
208,192,4,2,1,1,1,1,10,164145,5181000
231,203,4,2,1,1,1,1,11,181269,5177000
533,478,7,6,1,1,1,1,7,432878,5173000
323,299,5,4,1,1,1,0,16,241283,5445000
360,321,5,5,1,1,1,0,13,272729,5064000
184,184,3,1,0,0,1,0,5,73936,5378000
334,316,6,7,1,1,1,1,19,266384,3329999
123,117,2,3,0,0,0,0,19,57440,3100000
247,235,4,2,0,1,0,1,15,147690,2745000
235,227,4,5,0,1,1,1,19,169156,2899000
254,245,4,4,1,1,0,1,7,184870,11000000
212,212,4,2,1,1,1,0,22,126211,11000000
205,203,3,4,1,0,0,0,12,116829,3519000
281,268,5,3,1,1,1,1,3,207689,17300000
282,260,5,3,1,1,1,1,11,205052,5080000
282,274,5,5,1,1,1,1,17,238933,4948000
199,193,3,1,0,1,1,0,9,124088,3900000
197,183,4,3,1,1,1,1,12,174250,2900000
206,188,4,3,1,1,1,1,7,146276,4240000
221,214,4,5,1,1,0,1,3,157470,3030000
227,193,4,3,1,1,0,1,8,179981,9200000
197,182,3,3,0,0,1,0,12,111490,2899000
179,158,2,2,0,0,0,0,7,132540,11000000
111,96,1,2,0,1,0,0,20,86040,3500000
358,341,5,5,1,1,1,0,3,273748,3300000
302,292,4,5,0,1,1,0,14,198790,4577000
215,190,4,3,0,1,1,1,6,188228,6043000
290,287,5,2,1,1,1,1,17,177320,4198000
180,161,3,4,0,1,0,0,9,91471,4346000
490,457,8,6,1,1,1,1,9,384783,7748999
101,101,1,1,0,0,0,0,22,51999,2899000
128,113,2,1,0,1,0,1,4,55769,2899000
261,245,5,5,1,1,1,1,10,194758,3900000
253,249,5,5,1,0,1,1,3,197433,12000000
455,369,8,8,1,1,1,1,5,374005,5100000
272,247,5,3,1,1,1,1,3,206917,36000000
159,154,3,3,0,0,1,0,18,114401,11000000
239,230,3,4,1,1,0,1,15,159088,36900000
189,170,2,2,1,1,0,0,13,135088,3232000
227,219,4,5,0,1,1,1,16,180923,6605000
